"protein_group","number_of_peptides_A_1","number_of_peptides_A_1","number_of_peptides_A_1","number_of_peptides_B_1","number_of_peptides_B_1","number_of_peptides_B_1","abundance_A_1","abundance_B_1","log_fold_change_B_vs_A","differential_abundance_pvalue_B_vs_A","differential_abundance_qvalue_B_vs_A"
"Q5T1J5,Q9Y6H1",3,NA,NA,NA,NA,NA,22.5100468363088,22.4051107836448,5.32599116297808e-21,0.999999999940034,1
"O95817",9,4,6,NA,9,10,19.9250896202953,19.9085107787597,0.0583332274099736,0.319670293191011,0.588057715349721
"P0ABB4",NA,NA,3,6,6,8,19.2563952227293,21.0855350970474,2.01144507174316,3.73066626856297e-15,1.03525988952622e-13
"Q9BRP8",6,4,5,3,4,6,20.5703146031876,20.5149330787366,7.02874012848837e-20,0.99999999948021,1
"Q9NQC3",8,11,8,10,12,13,20.9624185560765,20.8285802413508,5.11346001320551e-20,0.999999999561295,1
"P22061",16,15,14,13,18,14,21.2440180420429,21.2165763380246,0.169739217417222,0.0305774898092249,0.0835162738391722
"P06132",15,15,15,17,16,14,22.0987692932067,22.0453066165433,1.1261014656343e-10,0.999968862704723,1
"P00924",20,16,19,15,14,13,23.4692268961502,22.2757894264234,-0.951245254167292,1.33212436971982e-16,4.37472795973076e-15
"P00925",42,45,50,30,32,32,22.8609261257514,21.8315925282055,-0.879321133715331,5.66483170734147e-25,4.13681789154542e-23
"Q99543",13,13,9,14,11,15,20.7774333548546,20.7116366326688,0.0252381339045803,0.582180501549434,0.961637435595047
"P19367",20,17,21,20,21,17,20.7924311032539,20.8544473318851,0.0970626790090558,0.197661328561444,0.396322389276016
"P09624",9,8,8,NA,4,5,20.8958687174257,19.8642445085693,-0.747586294312689,0.000136486889892282,0.000753733571046929
"Q9NZL4",7,10,8,9,9,12,20.6040974336444,20.6930385576239,0.232189870532917,0.000955716357295781,0.00416344252982071
"Q96B54",3,3,3,NA,2,4,21.1867145899236,20.9960642728927,-2.53700516568888e-20,0.999999999839565,1
"P48729",NA,NA,4,NA,NA,5,19.4820203414567,19.2552319507064,5.8747457940115e-20,0.999999999814837,1
"P78318",5,5,4,NA,6,6,21.2077662884692,20.8352971214618,-6.83313514741635e-18,0.999999997768614,1
"Q8IVM0",NA,NA,NA,NA,2,NA,20.2448615552287,20.2283232126996,2.78931921001434e-20,0.999999999799718,1
"P0AE08",6,7,5,6,7,9,21.6412239985807,23.3747536759559,1.63900019152175,7.19840081305058e-14,1.73700541358394e-12
"P13029",NA,NA,NA,NA,10,9,19.4393789996849,21.2449211776253,1.82166813000776,5.90430737830113e-12,1.13780923436011e-10
"O00116",17,15,15,16,15,13,20.7928867076091,20.7068945449632,0.0871665336943917,0.113260889855508,0.252855164399866
"O75367",9,9,11,9,8,9,22.0886761235745,22.0859179894678,0.12116570403886,0.045364587447677,0.116400120358117
"O00154",8,7,8,7,10,NA,21.7759372684725,21.7583506270021,4.00698199920611e-11,0.999986831635653,1
"P31323",7,7,10,10,8,9,20.8315376441087,20.843397155168,0.224300684653897,0.01998490900546,0.0581055236077131
"Q9UKM9",9,12,10,NA,12,9,20.6708312846934,21.060542515941,0.312749390277755,0.00286470223642527,0.0108858952744687
"P13861",6,7,5,NA,7,9,20.7752084187893,20.9256249837076,0.254851758785213,0.0200051105569719,0.0581300332938188
"P00817",12,14,14,12,10,11,22.5398122963574,21.4209997748313,-0.940825472896202,1.79950292978732e-27,1.69275275598638e-25
"Q96JM3",NA,NA,9,NA,NA,12,19.8641652963781,19.62804871481,1.89947226320011e-19,0.999999999213163,1
"P38804",NA,NA,NA,NA,NA,3,22.3271716134631,21.2278004944073,-0.829871337603454,0.00592630090556179,0.020403201793559
"P00350",12,11,9,20,19,18,19.7778390993298,21.4583303386408,1.84512600210636,1.99816192848433e-29,2.31037472981001e-27
"P04075",8,8,7,9,9,9,24.2882162054887,24.2641500417746,0.203396017532975,0.0409312854323256,0.106953217584467
"P23588",18,18,22,20,21,25,21.9009913190443,21.840619709956,0.00942322678149858,0.7286978354214,1
"Q9Y5B9",22,22,25,26,21,24,21.1581375865454,21.3222491069587,0.244468656344278,0.0305653547471971,0.0835162738391722
"P06738",29,26,34,21,21,21,22.034978678397,20.9949941456516,-0.892520688189783,4.4164867565237e-41,9.80460059948262e-39
"Q969X6",9,9,9,12,8,13,20.22710424396,20.2610700045189,0.194587529134699,0.0385845365150619,0.101634635813286
"P0CX53,P0CX54",6,5,6,NA,5,5,23.5186098252424,22.4582311820597,-0.913388532762957,3.35129669793355e-18,1.3191274236547e-16
"Q9Y3F4",16,16,16,15,20,16,22.8418900125648,22.7693467235644,0.0797564308950661,0.098381857508301,0.224053881481769
"Q9HCC0",10,7,7,9,10,10,20.1434746616031,20.2941190414895,0.29132363340505,0.000276249801492283,0.00140530375644562
"P39940",14,11,12,NA,10,8,20.6824906824339,19.6186161236522,-0.691445635410687,1.44782658667886e-07,1.41468971057529e-06
NA,NA,NA,NA,NA,NA,NA,20.3891656129451,20.5297265542923,0.271021621089093,0.113349873864284,0.25293422630307
"P27248",5,6,NA,7,5,8,19.8723433181983,21.9498860794486,2.03887467149689,3.55942930223059e-11,6.08184222919703e-10
"Cont_Q03247",4,NA,NA,NA,3,4,20.8486494547715,20.7721098903707,5.50385917115574e-11,0.999985605863396,1
"Q13895",11,14,14,13,18,16,21.2998304197885,21.3202946068111,0.136044256356532,0.0690511333827131,0.167717194868297
"P00942",13,17,17,10,11,11,24.8857316173072,23.7631352105247,-0.981695679385113,2.04604899269404e-11,3.62887132434947e-10
"P80303",3,NA,NA,NA,3,6,19.8104426802118,19.7757576981369,0.116983054664183,0.378587552664987,0.674746601570546
"Q9UNZ2",13,14,16,16,17,16,21.8293316585396,21.6929880621001,0.000291016554126761,0.949452239596268,1
"P35612",NA,5,9,NA,9,10,19.8370977904765,19.7792099179229,0.189211541851118,0.111547488315543,0.249833962934328
"Q9BXK5",NA,7,7,NA,6,6,20.0404492808973,19.965618908761,2.62701932320853e-20,0.999999999853779,1
"P49321",34,30,36,32,38,39,21.9320936626364,21.8756520798714,1.37184494402037e-20,0.999999999716958,1
"Q86U90",6,4,7,8,7,6,20.7036288117082,20.7915151753982,0.0462537698108537,0.451870538141252,0.783336532833187
"P25437",NA,NA,NA,NA,NA,5,18.3367570879497,20.1632566437378,2.12997854154383,0.000341294131258623,0.0016867163210021
"P22314",38,38,38,37,36,41,21.9066956630283,21.8889939613784,0.154417140895445,4.7080315824189e-05,0.000289364067357972
"P11766",14,15,15,14,16,18,22.6150980164001,22.7074653635263,0.243778590940546,0.00197029227511144,0.00784442046403767
"P13804",12,10,14,12,10,16,22.8970666966492,22.8599910356584,0.126031567993425,0.0245124275415436,0.0689899969800871
"Q06523",11,9,7,NA,8,4,20.9368627829979,20.0158218684326,-0.623394154206397,0.000154886596719117,0.000844421033193615
"Q92599",11,8,8,10,9,12,20.7586094993942,20.7202079600344,0.134031051082546,0.0584541224229693,0.145219507362345
"Q5VTR2",5,NA,5,NA,9,11,20.3367767920161,20.0887059765644,1.30489973313074e-20,0.999999999918763,1
"P19882",24,26,27,21,20,27,23.8957017633981,22.8091539392426,-0.889969770481213,1.85485713966863e-32,2.57361428129022e-30
"P10809",41,42,46,41,43,45,21.6718053656969,21.7421523520344,0.250082737914953,0.00296129632347964,0.0111851469682226
"P0A6F5",15,10,12,17,21,21,20.5006660760844,22.3714838977025,1.9609868261738,2.87549751541858e-41,6.64958800440548e-39
"Q99460",27,24,27,29,26,29,21.7178009541785,21.6502937638049,0.119038088412207,0.00788989957501475,0.026111474443251
"P02549",50,56,51,50,55,52,20.5191673556409,20.4608037568508,0.121881253675749,0.00119819164745832,0.00510749895805968
"Q29RF7",14,15,21,21,23,21,20.6641701175873,20.6033487476431,1.0027138554224e-20,0.99999999989565,1
"Q07653",21,21,19,17,NA,9,20.2537496912873,19.1526718114902,-0.884733707419322,6.83392925280094e-09,8.17420417091492e-08
"Q9UHI6",8,10,5,12,9,11,19.7025506131566,19.788140467328,0.092624322020579,0.219812915131485,0.431539327548546
"Q6P2Q9",59,62,56,64,60,60,21.4213072823089,21.3447160374676,0.119782719025485,0.0348298564101758,0.0931145005185336
"Q7L8L6",NA,8,NA,NA,NA,NA,19.9219729671041,19.7396600187611,-2.06319811647886e-20,0.999999999952621,1
"Q9UMY1",NA,NA,NA,NA,NA,4,21.8366986644979,21.8259117695669,-2.62634038755825e-20,0.999999999945572,1
"P35611",9,10,7,11,10,11,20.7668060418006,20.6290796382205,1.42639116442572e-19,0.999999999452231,1
"P49916",10,13,NA,NA,19,6,19.9477757163093,19.8439070187816,4.11834966141701e-20,0.999999999774128,1
"O60294",NA,NA,NA,NA,NA,3,19.5702281305602,19.2125854497073,-1.5505684609201e-19,0.999999999465526,1
"Cont_Q2UVX4",22,25,24,24,23,26,20.6174254727393,20.6697625366205,0.176690315400482,0.00316081606706682,0.011844248311468
"Q12068",NA,8,10,NA,7,6,20.9190706994344,19.8877639520939,-0.930703110147161,1.01040423486797e-08,1.17316809697014e-07
"P07259",67,66,66,55,50,51,22.1071829004238,21.0844382563144,-0.823793759332062,2.47609284676982e-57,1.96318789993893e-54
"P76558",NA,NA,NA,NA,12,11,19.1784319219372,20.7933247022455,1.83725955021325,3.0618423024399e-21,1.61840235986109e-19
"P05141",4,4,5,6,4,5,23.8051615048279,23.7660582724231,0.116011409583084,0.0953669620827692,0.218532881733844
"Q14839",14,21,21,18,23,19,19.9189326225668,19.7911138201363,7.7264583726931e-21,0.999999999910451,1
"P04083",24,25,24,23,24,28,24.0509958975538,23.9572189878487,0.116574068381568,0.0107307489528176,0.0340123681828313
"Q8N163",20,23,24,24,23,27,21.2862277704407,21.2716572727277,0.169735151000718,8.78873990486619e-05,0.000508099025750077
"P54136",22,26,30,27,27,32,22.2770728785803,22.3593318187038,0.222582891450289,0.0226868557628004,0.064603411741171
"O95155",8,10,11,16,5,9,20.0736190873888,20.0746604835385,0.105482776679517,0.236561952504851,0.457198130365402
"P62873",2,2,2,NA,3,3,20.9282374996991,20.8332284772021,2.27889331696002e-20,0.999999999766947,1
"Q96QK1",18,17,15,16,14,19,21.9591715023403,22.0158876958655,0.19820366008888,0.00225675017793602,0.00887665732639611
"P00558",29,33,32,34,32,37,22.0346691761835,22.0762043808022,0.235024892032327,1.37158627032785e-05,9.28329731746287e-05
"P40926",28,32,34,31,36,33,22.3928185527695,22.462598779352,0.257720051113802,0.000329879314634846,0.00163613064899321
"Q6Y7W6",NA,11,14,NA,14,11,20.497890420825,20.4032067219988,1.08695051829175e-20,0.99999999989097,1
"Q9UJV9",NA,6,12,NA,9,10,20.4503863567113,20.3622637081857,5.57929963209736e-21,0.999999999939948,1
"Q9Y5A7",8,5,5,NA,7,5,19.5930474331766,19.631318355387,0.11741081688783,0.078126707332231,0.185459035797212
"Q96T76",11,14,17,11,10,11,20.3049825891104,20.2919248410104,0.17550291557115,0.137109606929585,0.293653967377407
"P53738",2,2,4,NA,NA,NA,20.83978874957,19.5138585805032,-1.02698979841278,0.00236155294775765,0.00923001328172885
"Q9H939",NA,NA,NA,NA,4,NA,20.4024428400351,20.2639911384054,2.20545959397715e-20,0.999999999888328,1
"P33734",15,16,13,NA,NA,6,20.3843074272851,19.3951972745571,-0.705442778542219,1.15725529141232e-11,2.13380959047787e-10
"Q14847",10,9,9,NA,13,11,20.2493048425418,20.1494407615293,0.124849905765987,0.170512238448032,0.352718197311434
"P62879",3,4,4,4,3,4,20.6608370279576,20.6567424115247,0.0510165799056905,0.38890335138269,0.691134678249737
"Q99832",30,28,30,32,27,33,22.0376813125697,22.1418494592001,0.233626247416538,2.34759091929152e-06,1.87200137960746e-05
"Q99536",12,13,12,12,8,13,21.63944907329,21.530718912581,5.0151105272741e-20,0.999999999446296,1
"P22234",21,22,19,24,21,25,23.610328849371,23.6008115172986,0.128379285231815,0.0202450683024008,0.0587350387236405
"P55769",6,5,6,7,6,6,23.708284014227,23.6550793407903,4.55964994524165e-21,0.999999999920169,1
"P29144",25,25,25,28,31,26,21.3499368249944,21.3579519376276,0.20100810858695,0.000293690826461802,0.00148180371533
"P10081",22,18,21,16,17,17,22.0962179936927,21.1427954881917,-0.730133354028065,1.40234609029565e-11,2.54347085004604e-10
"P52910",16,18,18,10,13,14,21.619230737465,20.5325386654124,-0.814958974211458,3.149669261363e-17,1.0857555528301e-15
"O43707",38,39,40,36,40,36,22.8938370480258,22.8674086301194,0.184773364206271,8.83365517732438e-07,7.61285500530284e-06
"Q8NHP8",NA,NA,4,NA,6,NA,19.4429140873225,19.7169580263424,0.197685963819008,0.219205995876051,0.430900176585184
"Q9Y3S2",NA,NA,NA,NA,4,4,22.5178095910646,22.4870765581398,3.94800987315291e-20,0.999999999829508,1
"P15927",6,9,9,NA,9,6,22.0773843414438,22.0320598789215,3.18373081675944e-20,0.999999999646493,1
"P40010",7,10,7,NA,NA,5,21.1342904398263,20.0402050166981,-0.960808778038596,6.80584646811768e-07,6.0147210028747e-06
"P61247",17,13,15,17,18,16,23.9116748307843,23.9245324303571,0.102020589588254,0.0757028297517238,0.180787738864917
"Q6KC79",13,14,12,NA,22,10,19.8976738256224,19.7620717526353,1.45242133105926e-17,0.999999997838408,1
"A6NHR9",42,42,43,41,44,44,20.9119557495915,20.8776489377757,0.117109087563087,0.00908485829404608,0.0294687104219496
"P06634",14,13,12,10,10,10,21.7982355058723,20.8114286800081,-0.907382378847848,1.37995953206802e-08,1.5598320576329e-07
"O95373",23,24,24,19,23,22,22.0497743660104,21.9848138792214,0.0667978699898695,0.20239364356142,0.403913959642532
"Q9H8Y8",5,7,7,7,8,8,21.6523117415501,21.4707254886375,2.67922351542346e-19,0.999999998875395,1
"Q6NYC1",6,4,4,NA,5,6,20.6166795784116,20.795877501998,0.337837902596882,0.047632848968989,0.121434226815751
"P32074",12,13,14,7,12,9,21.5376161599871,20.5755742372842,-0.802724133355778,1.47154580695314e-11,2.66028639367749e-10
"Q9BQ52",18,10,12,14,12,10,20.874504902977,20.8479873421366,0.0779101431756636,0.127587900102981,0.276714671970123
"Q12220",NA,8,NA,NA,NA,NA,19.1846671556045,18.301261527953,-0.484574518085665,0.0745173229982155,0.178571305112304
"O95433",8,6,13,14,11,11,21.605020816426,21.6802511781628,0.218123136967119,0.00675481836015881,0.0228592938407813
"Q99504",2,NA,4,NA,NA,6,19.2549165242861,19.1004329603483,8.59330079545664e-11,0.999985998475861,1
"P0AEQ3",NA,4,5,9,9,9,19.4769270109085,21.3143706735645,1.81673717304795,1.54349363368343e-15,4.485020768033e-14
"P00331",NA,1,NA,NA,1,NA,21.308004435716,18.7940129953738,-2.19324037067556,7.90205479445417e-06,5.62261591143854e-05
"Cont_P00330,P00330",22,24,28,20,20,14,23.3550153876831,22.4397744090949,-0.700238960216453,3.75571359978964e-21,1.96643495083326e-19
"P49411",27,27,29,29,32,26,22.5857043085468,22.5259999616281,0.129744324679291,0.00693633299314348,0.0233539418572618
"P07395",NA,NA,NA,NA,13,17,19.5590929002055,21.3665632734456,1.75900369397264,6.81355112812358e-20,3.02521670088687e-18
"Q7KZF4",45,41,38,46,45,48,22.8980031609389,22.8764159525451,0.117219062733866,0.000466398476349219,0.00221051370088656
"P38011",23,27,27,20,17,20,22.1193308066507,21.1063640423347,-0.804600357846305,2.89176807311804e-34,4.58551794451575e-32
"O43290",15,22,17,19,16,19,21.2172288494826,21.161831096479,0.110142345780831,0.013401271026154,0.0414819041802313
"Q00610",55,51,56,53,59,54,22.6600748676084,22.7241191311613,0.220385573259313,0.000301048810987019,0.00151722940318154
"P32324",53,61,56,49,46,39,23.1565228599357,22.1262629107111,-0.828194249274663,1.03875423163659e-59,9.60847664263841e-57
"P48739",7,6,NA,6,6,7,21.3095907347034,21.2898719359726,8.06979459750728e-17,0.999999985390374,1
"P61970",8,8,10,8,6,10,20.7897622565832,20.6504053469318,-5.64691570497418e-11,0.999997084025441,1
"Q06830",18,19,19,20,18,19,24.6549625124887,24.6375634070951,0.13392230366267,0.00653870291950942,0.0222910326801458
"Q8N201",10,NA,NA,NA,NA,7,18.9483190076663,18.8732991250393,1.32530423987e-19,0.999999999442192,1
"P43487",11,12,15,11,11,12,22.9502333887495,22.8970733761071,5.35947145753982e-20,0.999999999258577,1
"P41921",15,9,13,9,6,6,21.5021481299127,20.4951659616621,-0.804922655480461,3.8418472430634e-11,6.52056642171312e-10
"P00390",10,9,14,12,12,14,21.8355913234289,21.7740862277495,0.141004899084697,0.028089579327818,0.0775607787409901
"P14906",6,7,10,NA,7,6,20.8600322458786,19.9792648632754,-0.735714130562631,3.79508515569848e-08,4.00431988861722e-07
"P26640",38,34,35,41,38,37,22.2859850034973,22.3721108720682,0.189885371557617,9.22821035715774e-07,7.91600733882928e-06
"P35237",13,11,16,14,13,15,21.8480550879044,21.8184895994469,0.0297674695346638,0.499807667721207,0.847863646567172
"Q9H2M9",14,12,15,10,15,17,20.4748698714628,20.5307057201465,1.15494112562374e-19,0.99999999930713,1
"Q14318",6,6,7,NA,6,9,21.2115439696742,21.1365464629546,3.70775642454845e-10,0.999957956713914,1
"Q07157",15,11,11,16,12,16,19.7883966775927,19.8121793731877,1.70038022645073e-08,0.99966980352532,1
"P09622",15,15,17,18,15,17,22.3988974341386,22.3006427815078,0.000107347327851134,0.967865371645813,1
"P32499",6,8,10,NA,3,5,20.6685945923093,19.5021117938449,-0.848691013125626,5.09844813065793e-06,3.78293945523416e-05
"O94888",NA,6,8,7,11,8,20.2857285791669,20.3552139407178,1.08754924619491e-19,0.999999999258647,1
"P62241",11,9,11,10,10,13,24.041524863711,24.0445365054961,0.141396059955421,0.016918755922692,0.0505921850058948
"P62333",14,15,16,18,16,19,21.972117393524,21.9423128601166,0.234116778425918,0.0144327480650564,0.0441575257778738
"P38088",24,20,21,20,20,13,22.7925129772211,21.7552201237471,-0.929445319656016,6.9128347571176e-29,7.52279076509857e-27
"P08865",17,17,19,16,17,20,21.1536076377123,21.2811757000805,0.252548362749104,0.000393195844922049,0.001909218669569
"P0A7V3",2,NA,5,NA,7,6,20.1865342591718,22.0638909096026,2.11501765055287,2.00134900687623e-13,4.55224876564061e-12
"P12695",11,13,8,NA,8,6,21.1179133672101,20.2036517294119,-0.679749278721528,3.23667265179456e-09,4.09192100625509e-08
"P05198",21,21,21,21,21,21,22.6075764867814,22.5655597700973,0.149287011591963,0.00875613264987821,0.0285526064669942
"P61221",21,18,17,18,18,20,22.1426018219035,22.1042033860915,0.15215177677831,0.000941640584070179,0.00413130849137509
"Q53H82",NA,5,NA,NA,NA,NA,20.3857474777145,20.1545084711125,-8.76926746575482e-21,0.999999999902569,1
"Q08972",16,18,17,14,10,12,21.1095055701767,20.1107365388774,-0.858410185328672,2.8096401125506e-19,1.18132595641332e-17
NA,NA,NA,NA,NA,NA,NA,16.9903281238758,18.2135485790236,0.323142459740634,0.36605884295423,0.657059048640354
"P41807",12,10,11,NA,10,9,21.7623942154964,20.7594129763203,-0.81990342200015,6.12806952962714e-08,6.24051117237259e-07
"P0A6F3",17,16,15,28,26,26,20.5371309597627,22.4660670066105,2.01442669866107,2.80714331991032e-56,1.94745567818778e-53
"P03817",NA,NA,NA,NA,NA,1,17.5901474396405,19.2257558608266,1.81483121938147,8.65765956565538e-05,0.000501042863288711
"P68036",6,4,5,4,5,3,20.6705222019647,20.6439503164697,-2.38172668732467e-20,0.999999999828406,1
"Q8N1G4",19,23,19,18,23,21,21.8355371229101,21.7829131511272,0.0824223129231534,0.0843797601290015,0.198435452845745
"Cont_P33433",7,6,6,NA,7,6,20.6020275202127,20.6624677715422,0.206452830231628,0.0216385547024203,0.062064071627097
"Q99523",5,NA,6,NA,4,6,19.7268546390814,19.5751378815699,4.93604106183802e-20,0.999999999615025,1
"P38817",6,7,7,NA,3,5,20.4703716502519,19.3783610498024,-0.932930832361411,2.94952690086155e-06,2.30561609856079e-05
"Q15269",8,12,13,11,9,10,20.8892623600209,20.8014897333915,0.133575508730115,0.0591234931267708,0.14645348793954
"Q8IXI1",7,9,10,10,7,10,20.6640090111463,20.6949279753003,0.121501437057369,0.119171081077251,0.262460119039184
"P38996",4,NA,2,NA,NA,2,21.3746983440665,20.1904843153456,-0.993660924711673,0.000574395737987502,0.00266769568688756
"Q13045",8,10,8,NA,10,14,19.6902117797373,19.6122707834052,0.163531100023147,0.118934037495869,0.262211248118875
"P31930",15,16,19,19,19,18,22.4975905651004,22.4094038730898,0.0104472548100915,0.630686911051912,1
"Q14232",10,9,6,8,8,10,21.2369455255522,21.2682371323442,0.0287543894511801,0.555764799526751,0.924421878307205
"P50990",46,46,48,47,51,52,23.2680367607405,23.2899696725627,0.185031540240293,2.33667979208812e-06,1.86598170447325e-05
"Q9NUQ3",10,4,6,NA,10,10,20.5639123741221,20.3664359671177,-7.3711014395248e-21,0.999999999922807,1
"P11484",5,3,3,3,3,3,22.5540880987149,21.5480837273617,-0.842893549538315,6.66990248739801e-08,6.76745133547695e-07
"O94788",19,20,21,23,20,22,21.5666856173801,21.6656121189241,0.290039086971358,1.37104306023119e-05,9.28329731746287e-05
"P26321",15,17,15,10,10,9,22.2263947844655,21.160850770353,-0.899209178059096,2.26969346601542e-11,3.96125746427219e-10
"Q9NX24",4,6,5,3,4,7,20.6968981607613,20.8237387859948,0.304658912377083,0.00926470904405227,0.0299820030288572
"Q9UBT2",17,21,20,21,23,26,21.3123963654343,21.210382316113,0.0794275882417066,0.0471295270373893,0.120316869851661
