"protein_group","number_of_peptides_A_1","number_of_peptides_A_2","number_of_peptides_A_3","number_of_peptides_B_1","number_of_peptides_B_2","number_of_peptides_B_3","differential_abundance_pvalue_B.A","differential_abundance_qvalue_B.A","abundance_A_1","abundance_A_2","abundance_A_3","abundance_B_1","abundance_B_2","abundance_B_3"
"sp|A8MXV4|NUD19_HUMAN",1,2,1,2,1,2,0.15257998931568,0.295822301641945,22.7525844920131,24.6979477506991,23.1928101131693,24.0923926657938,24.2928791342371,24.9912488850018
"sp|A8TX70|CO6A5_HUMAN",1,1,1,1,1,2,0.258752839993917,0.410076670843425,22.6386295284956,23.207030513347,22.5213339767218,22.5975711622089,23.2136485012097,28.4734227213547
"sp|B2RPK0|HGB1A_HUMAN",1,0,0,1,1,0,0.16235541660101,0.306163089738532,24.5672805945213,NA,NA,24.0414128870494,24.1972449053356,NA
"sp|Q8TB69|ZN519_HUMAN;sp|B4DXR9|ZN732_HUMAN;sp|Q8IYB9|ZN595_HUMAN;sp|Q15928|ZN141_HUMAN;sp|Q3SXZ3|ZN718_HUMAN",1,0,0,1,1,1,NA,NA,NA,NA,NA,24.0685459238394,23.4922504673421,23.4525808867063
"sp|C9JLW8|MCRI1_HUMAN",2,2,2,2,2,2,0.600771953929206,0.713855001677554,24.2226314137483,24.5313696410967,24.3254165278827,24.6258108816307,24.5441515692542,24.1900391445008
"sp|Cont_P00330|ADH1_YEAST;sp|P00330|ADH1_YEAST;sp|P00331|ADH2_YEAST",12,12,12,12,12,12,0.00329134643422339,0.0194456090418567,35.0136324269187,34.5442000317078,34.8778824747566,34.0251129315942,34.0923471691081,34.0627421718979
"sp|P00722|BGAL_ECOLI;sp|Cont_P00722|BGAL_ECOLI",2,3,2,6,6,6,4.32634049910218e-05,0.00218204068859635,23.7024872242322,24.3818531539427,23.6145382921387,26.5548277538105,27.0070805074459,27.1189503600844
"sp|Cont_P01017|ANGT_BOVIN;CON__Q3SZH5",5,4,2,3,4,5,0.956283894794755,0.974635609087854,24.710801161355,24.2465311251259,23.9234050573966,23.6845796853732,24.7261100671033,24.5291192321895
"sp|P05783|K1C18_HUMAN;sp|Cont_P05783|K1C18_HUMAN;sp|Cont_P05784|K1C18_MOUSE;CON__P05784;CON__H-INV:HIT000015463;CON__Q92764;sp|Q92764|KRT35_HUMAN;sp|Cont_Q92764|KRT35_HUMAN;sp|Cont_Q497I4|KRT35_MOUSE;CON__Q497I4",14,13,15,15,14,16,0.16608685543727,0.310985470048451,30.241902526191,29.8625198571748,30.4338661920178,30.4763260670374,30.3781193835729,30.5260075815225
"sp|Cont_P32503|GAG_SCVLA",10,10,10,8,10,9,0.000290771334186626,0.00451586718933127,30.011503388584,29.8295513663432,29.8288903267527,28.8883096325881,28.5862094233156,28.8851589506797
"sp|Cont_P33433|HRG_BOVIN",3,3,3,5,3,4,0.0503046971244827,0.145668191995158,25.8807517490747,25.958033658445,25.6178562504583,26.1840005848754,26.0931496725495,26.182825962902
"sp|P63261|ACTG_HUMAN;sp|P60709|ACTB_HUMAN;sp|Cont_P60712|ACTB_BOVIN;sp|Q6S8J3|POTEE_HUMAN;sp|A5A3E0|POTEF_HUMAN;sp|P0CG38|POTEI_HUMAN;sp|Q9BYX7|ACTBM_HUMAN;sp|P0CG39|POTEJ_HUMAN",16,16,16,16,16,16,0.0525068442536667,0.149680209445916,34.0464802265022,33.8042546876887,33.563521333043,34.2394446384061,34.1490034432914,34.1687134774022
"sp|P63104|1433Z_HUMAN;sp|Cont_P63103|1433Z_BOVIN",13,12,13,12,12,13,0.195523113976374,0.345272911743267,31.4669780733961,31.4466332891954,31.3810594642516,31.5532132930884,31.7004198028739,31.5352116858276
"sp|Cont_P68103|EF1A1_BOVIN;sp|P68104|EF1A1_HUMAN;sp|Q5VTE0|EF1A3_HUMAN",15,16,15,15,15,15,0.259541831283463,0.41092721570026,33.3848510838474,33.1437732270358,33.1639240891525,33.4444918480018,33.3217505740135,33.3907671092811
"sp|P68133|ACTS_HUMAN;sp|P68032|ACTC_HUMAN;sp|Cont_P68138|ACTS_BOVIN;sp|P62736|ACTA_HUMAN;sp|P63267|ACTH_HUMAN",2,2,3,1,2,1,0.0318078534940859,0.106301759351644,30.134278461231,30.2377663650174,30.4409918684042,30.7589509054786,30.561784114827,30.6368001316677
"sp|Cont_P81948|TBA4A_BOVIN;sp|P68366|TBA4A_HUMAN;sp|Q9H853|TBA4B_HUMAN",3,4,4,4,4,4,0.353578682175269,0.502643421911075,26.7931753652576,28.0037110261554,27.5489102210742,28.0034433768621,27.6370518664823,27.6938675964307
"sp|Cont_Q2HJ86|TBA1D_BOVIN;sp|P0DPH8|TBA3D_HUMAN;sp|P0DPH7|TBA3C_HUMAN;sp|Q6PEY2|TBA3E_HUMAN",1,1,1,1,1,1,0.942821242393513,0.966275717797558,31.3073151751222,31.5635568895638,30.8313806501008,31.4502471317886,31.1381603158848,31.0624268927094
"sp|P07437|TBB5_HUMAN;sp|Cont_Q2KJD0|TBB5_BOVIN;sp|A6NNZ2|TBB8B_HUMAN;tr|Cont_E1BJK2|E1BJK2_BOVIN;sp|Q9H4B7|TBB1_HUMAN;CON__ENSEMBL:ENSBTAP00000025008",4,4,4,4,4,4,0.0936502948851712,0.219040373771636,32.8636180958214,32.4994790612424,32.7630370332608,33.0137557911279,32.9664912668183,32.96924141064
"sp|Cont_Q3SYV4|CAP1_BOVIN;sp|P40123|CAP2_HUMAN",2,1,1,1,1,1,0.103589360737485,0.23141583196043,28.4534835923836,28.285860331374,28.2693431667828,28.9580972897832,28.5299834512672,28.49501477153
"sp|E9PAV3|NACAM_HUMAN;sp|Q13765|NACA_HUMAN;sp|Q9BZK3|NACP4_HUMAN",4,4,4,4,4,4,0.0355499790287955,0.1152602505207,30.5554399318146,30.6273279314434,30.5726908127171,30.9604530873326,30.84765983211,30.8353020183192
"sp|E9PRG8|CK098_HUMAN",2,2,1,2,2,2,0.149506017632816,0.292780121103783,25.9076965271629,25.7570898439493,24.9159155089163,25.9821456524776,25.9782067056173,26.0056737456634
"sp|O00115|DNS2A_HUMAN",2,2,2,2,2,2,0.969689493370154,0.983440941048954,24.2126647089388,24.2522023239759,24.5932652118876,24.0425080629379,24.4856295514496,24.5533361818955
"sp|O00116|ADAS_HUMAN",12,13,12,13,12,13,0.100691726042753,0.228382345095489,27.9566668152047,28.0552858867399,28.0613525422256,28.4420300411287,28.0749358592548,28.3924116858084
"sp|O00139|KIF2A_HUMAN",5,8,6,6,7,7,0.349605716387474,0.499465944523158,26.0523985167619,26.4738837297226,26.5976170188421,26.3934228586943,26.5298672551837,26.8107708614533
"sp|O00148|DX39A_HUMAN",5,5,5,5,5,5,0.950437394879623,0.97070173732898,28.9289415623589,28.8526568970474,28.7855016341097,29.1496702776603,28.7470224245135,28.7016009231279
"sp|O00151|PDLI1_HUMAN",13,14,14,14,14,15,0.18214081579009,0.329869532408809,29.1698925556748,29.5541356167735,29.3135134953027,29.8522850628112,29.6584477888251,29.3595496941245
"sp|O00154|BACH_HUMAN",9,8,9,9,10,9,0.28054678779593,0.432091705865239,28.311271787005,28.2462422949447,27.6238447755376,28.6199285538887,28.2903803396424,28.1336596703607
"sp|O00161|SNP23_HUMAN",5,6,7,6,5,5,0.740603539839921,0.820308562148532,27.4463267962831,26.9421016478557,27.0530163948529,27.6597667098116,26.7005607646408,26.7615456159464
"sp|O00165|HAX1_HUMAN",3,3,2,3,3,1,0.665048211223625,0.764390863335364,24.6963946304934,24.5903227855723,24.4545620338237,25.1736552328242,24.7561286939672,23.0509725936002
"sp|O00170|AIP_HUMAN",7,7,7,7,6,7,0.640782179141435,0.745620797162432,27.0773954972985,26.6256334391858,26.8130822767358,27.3710888808387,26.7273578034326,26.75787116576
"sp|O00178|GTPB1_HUMAN",3,4,4,5,4,5,0.00930468449102015,0.0435049649982052,25.4687642921198,24.9283681403178,24.9276892329008,27.1599132195457,26.3976723719545,25.8941441906686
"sp|O00186|STXB3_HUMAN",3,3,1,3,2,2,0.966682043647664,0.981956021884093,25.166354706059,25.0626017596207,23.1308567143399,24.968329375522,24.7988305978961,23.6786391147797
"sp|O00193|SMAP_HUMAN",3,3,3,2,3,3,0.388588573018633,0.535281580989298,26.5848201191776,26.5554121498527,26.7098126408168,26.5403819243216,26.7652537760444,26.9609078850399
"sp|O00203|AP3B1_HUMAN;sp|Q13367|AP3B2_HUMAN",8,7,7,8,8,7,0.0802662885817781,0.197572335521697,26.7242669858405,26.6868539208155,26.6294328619029,27.0084197322666,26.9150836663919,26.8318954833534
"sp|O00214|LEG8_HUMAN",1,1,0,1,2,2,0.267529604873252,0.420170250533818,22.319772722393,22.340771874572,NA,22.0602726903985,23.4163789766335,23.225762596484
"sp|O00217|NDUS8_HUMAN",2,2,3,2,2,2,0.155861252706382,0.299052168164542,24.3887291352019,24.5958720916951,25.8594305571716,26.0419605789146,25.1351903693497,25.9447754767759
"sp|O00231|PSD11_HUMAN",17,19,20,21,20,21,0.455551879580391,0.595937478883478,30.2603346363823,31.0623091264069,31.2066545058506,30.4789714208253,31.4811593737545,31.5006995764854
"sp|O00232|PSD12_HUMAN",11,11,13,12,10,12,0.792235846799506,0.858856078868956,28.5194713610339,28.4997205784821,28.8997969252327,28.5266885288753,28.6484585900299,28.8871677462669
"sp|O00233|PSMD9_HUMAN",6,6,6,6,6,5,0.853590530073212,0.90480894967643,27.4085813696348,27.4951946270186,27.4182006427012,27.5112647043342,27.6588769829132,27.2367216229402
"sp|O00244|ATOX1_HUMAN",3,3,3,3,2,2,0.237070933089483,0.389747166579816,26.2055732814254,26.6415103476282,26.5784041622157,26.888967062375,26.6705672255203,26.5522143243568
"sp|O00267|SPT5H_HUMAN",15,17,17,18,18,17,0.0595320195514127,0.161944764014771,28.0867974571876,28.2330271543977,28.1410970485633,28.4795458564454,28.3447949022186,28.4262603426495
"sp|O00273|DFFA_HUMAN",7,9,9,6,8,9,0.466945827398674,0.604530289525681,26.9002944596525,27.0318816988466,27.1398199444017,26.7216774209547,27.3423539653669,27.576238306949
"sp|O00291|HIP1_HUMAN",1,1,1,1,1,1,0.0595940822141954,0.161944764014771,20.5132328908289,21.9152688149511,21.3849720082377,21.6537169291013,22.7163782122641,22.6870801630016
"sp|O00299|CLIC1_HUMAN",12,12,12,12,12,12,0.4252089254671,0.568091468120308,33.4288522170075,33.6244776439636,33.334214960412,33.6560922412781,33.5155890548837,33.547879459539
"sp|O00303|EIF3F_HUMAN",7,6,6,8,7,6,0.0934047647607486,0.218675457892198,28.6035759337904,28.3253065793818,28.7862654177282,28.9631336839518,28.7688861946281,28.9471038203898
"sp|O00330|ODPX_HUMAN",3,3,3,2,3,3,0.497811101354445,0.630619700090833,25.0287630184168,24.8346539667404,24.8223362327546,24.1302518848184,25.0228159965809,24.9543978437263
"sp|O00410|IPO5_HUMAN;sp|O60518|RNBP6_HUMAN",20,20,19,23,19,22,0.0276791585770757,0.0965093379458215,29.1739177600451,29.1667643727249,29.5162471123617,29.7789137278472,29.6416502006085,29.7017243200438
"sp|O00411|RPOM_HUMAN",3,3,2,3,4,3,0.0941458933513867,0.219320633645785,24.2767561581274,24.1496869311907,23.7253868073553,24.127439612893,24.7624112359413,24.7295384081897
"sp|O00418|EF2K_HUMAN",2,2,1,2,1,1,0.927962429170169,0.95715102996104,23.8266857371339,23.8834971050183,22.915877000594,23.9012575878417,23.3557726714963,23.2767484320754
"sp|O00422|SAP18_HUMAN",3,4,5,5,5,3,0.276164018336333,0.428633225410204,25.5651805550534,25.8792343653502,26.5784041622157,26.4400481224015,26.574002946904,26.0811089122654
"sp|O00425|IF2B3_HUMAN",15,16,19,18,18,19,0.054761940572155,0.153000473284679,28.4715191179386,28.9248654642798,28.92016915831,29.1369965325507,29.1514673591063,29.2002416015544
"sp|O00429|DNM1L_HUMAN",13,13,13,12,13,13,0.0103623987727307,0.0473626570660075,27.7371843987194,27.5939592556843,27.6510508216781,28.2243925458323,28.0164250002528,28.0791344898568
"sp|O00442|RTCA_HUMAN",6,6,4,6,6,5,0.454793053318789,0.595390889289901,26.1355281214081,26.2276595680353,25.6410570939002,26.6410741422017,26.1565128677787,25.8468355962997
"sp|O00459|P85B_HUMAN",0,1,1,1,1,1,0.325544928912356,0.477088339131905,NA,20.2442313716542,22.3806479541729,22.2477375999588,21.5530735052569,22.4596964209064
"sp|O00471|EXOC5_HUMAN",1,2,2,0,1,3,0.648392279193141,0.752155326534424,23.0868839597357,24.080822698677,23.3675299061642,NA,21.6883337729506,24.4693189613381
"sp|O00483|NDUA4_HUMAN",3,4,4,4,4,4,0.277932870291281,0.429876544553087,26.868004921696,27.1569973810424,26.7482750987499,26.791248882954,27.4389074524205,27.3383960642628
"sp|O00487|PSDE_HUMAN",3,5,5,4,4,6,0.0703862416630003,0.181673099189339,25.8942236729299,26.6608503451709,26.2599387557848,26.7306000906034,26.6194012940711,27.0223685708151
"sp|O00505|IMA4_HUMAN",4,3,3,3,3,4,0.885714631695057,0.927674531717481,26.9073449076045,25.2155408806699,25.8156025934743,26.1938242796104,25.1081940547853,26.3922817177591
"sp|O00541|PESC_HUMAN",8,7,9,9,7,8,0.153134168396151,0.296322196745977,27.3997700396723,27.4902589566525,27.5677821476133,27.7879579340534,27.56420824403,27.7087405547957
"sp|O00560|SDCB1_HUMAN",2,2,2,3,2,2,0.120849892549653,0.256281499564932,24.3726628392864,24.2750341591414,23.8987548919328,24.9838569424232,24.4410764326735,24.3624171382375
"sp|O00566|MPP10_HUMAN",8,8,10,8,8,10,0.282542109698054,0.433539822649635,27.5390579731005,27.5557901650628,27.9412985885084,27.9746543589295,27.6471406841059,28.0677383962021
"sp|O00567|NOP56_HUMAN",5,5,8,6,7,7,0.599866833846717,0.712952894715412,26.3717892727802,26.4178708191336,26.7324008353473,26.4125891801081,26.7274045725592,26.647921824875
"sp|O00571|DDX3X_HUMAN;sp|O15523|DDX3Y_HUMAN",22,21,21,19,21,22,0.241053141981088,0.393513415208686,30.2478661380209,30.2715287742341,30.330495655485,30.3982723892872,30.3487779724848,30.5580534748501
"sp|O00584|RNT2_HUMAN",1,2,1,3,1,3,0.78816039258789,0.856528398172694,23.2876658775466,24.8516258307845,25.0307142369616,24.7897674026315,23.3661910287252,25.6291777281461
"sp|O00629|IMA3_HUMAN",9,10,9,8,10,9,0.944867788474554,0.967479628781333,28.8604671945888,28.6688521964409,28.656678746454,28.6313054171166,28.8822032630352,28.700922051366
"sp|O00743|PPP6_HUMAN",4,4,4,3,3,4,0.476458867468515,0.614404335299858,25.8627035044218,26.0234334400416,25.9918046244409,25.5358819636632,25.6048453794827,26.2408374887914
"sp|O00764|PDXK_HUMAN",7,7,6,8,7,6,0.195665919677494,0.345272911743267,27.5712020208705,27.3433375183995,27.3308567354621,27.7527291122364,27.6480468737403,27.4604638064716
"sp|O13516|RS9A_YEAST",5,5,5,5,5,5,0.000623452942811514,0.0064401502718331,25.3002471197341,25.2206358227625,24.9996927529989,24.3168437864163,24.306049926187,24.3336581452561
"sp|O13563|RPN13_YEAST",2,2,2,2,2,2,0.00103745792173447,0.00872464613699594,25.6754262188101,25.7767239816391,25.9417147268981,24.9356923792533,25.112545646567,24.9960866306881
"sp|O14455|RL36B_YEAST",4,4,4,4,3,4,0.000753959875253601,0.00715722055484508,27.8071093278756,27.5761194003212,27.2977704723924,26.1763108973871,26.3595958444975,26.5530352813446
"sp|O14467|MBF1_YEAST",3,3,4,4,4,4,0.0047752674514252,0.0260075385734911,28.964111984344,29.0312928344753,29.1955051784973,28.1355684821941,28.556989394326,28.4109455227155
"sp|O14497|ARI1A_HUMAN;sp|Q8NFD5|ARI1B_HUMAN",15,15,17,15,14,16,0.364002642056174,0.51242383831493,27.4445103989175,27.4991310415778,27.6195951286837,27.4459857291871,27.7822674383072,27.7563274777629
"sp|O14530|TXND9_HUMAN",5,5,5,6,5,5,0.528905242550727,0.655772423192518,26.7238391614788,26.6650612303942,26.9655918527957,26.4159542362092,26.9273503962858,26.6546941536095
"sp|O14545|TRAD1_HUMAN",5,5,6,6,7,6,0.0510160266647657,0.146885271823244,25.77269456182,26.3451173448479,26.3315930585096,26.562031499805,26.5989952748772,26.6939296278202
"sp|O14562|UBFD1_HUMAN",1,2,4,4,1,2,0.155764953964827,0.299044229890822,23.6129093975546,22.7765250649687,25.2415586706723,26.0196110446284,24.2441119215619,25.0411757585863
"sp|O14579|COPE_HUMAN",10,9,8,10,9,9,0.0171899186349306,0.0690706763571306,28.2907656462762,28.2820956361411,28.2213063495265,28.9347945349506,28.6333126979765,28.5911692207766
"sp|O14617|AP3D1_HUMAN",6,4,7,7,6,7,0.259983024338768,0.411359150556742,25.8256759860832,25.0935147032644,25.9125421348684,26.1954140510462,25.8492724827615,25.7740865645379
"sp|O14618|CCS_HUMAN",2,1,1,1,1,0,0.604785984257347,0.717229203660533,23.6943580348205,23.2107479756363,NA,23.4229934973065,23.2016506335424,NA
"sp|O14646|CHD1_HUMAN;sp|O14647|CHD2_HUMAN",7,6,8,7,8,8,0.385885893304649,0.533149520442117,26.4978146342072,25.9558393289492,26.9612136949936,26.7114478208593,27.1378671149813,26.4459664466536
"sp|O14662|STX16_HUMAN",0,0,0,1,0,1,NA,NA,NA,NA,NA,25.3018304408715,NA,NA
"sp|O14737|PDCD5_HUMAN",4,4,3,4,4,3,0.276433815520215,0.428875065614846,28.3826168136798,28.4266124628386,27.7437263980582,28.9517521312823,28.7355969117763,28.011857446284
"sp|O14744|ANM5_HUMAN",13,13,14,14,14,13,0.224193748615849,0.376429778603794,29.5493360816392,29.6072870341397,29.5764260956155,29.6703720614675,29.8251645540243,29.6876353741793
"sp|O14745|NHRF1_HUMAN",6,6,6,6,6,5,0.258057079138173,0.409710624106933,27.1247228175557,27.2218749922476,27.3769041029815,27.4388198545038,27.5257317372227,27.2658901100218
"sp|O14757|CHK1_HUMAN",4,3,1,5,3,2,0.832633275859916,0.887875640735825,25.0208441177671,24.9960431079475,23.2837089045946,25.5604859007232,24.8976776965179,23.3331484490696
"sp|O14773|TPP1_HUMAN",4,4,3,4,4,3,0.59267232955198,0.708300764366294,26.7005027043316,26.5677097031339,25.3851611681775,26.7668788584026,26.5750948538942,26.0094469609788
"sp|O14776|TCRG1_HUMAN",16,16,15,17,16,15,0.0953584881466739,0.221235314855009,28.9348682978664,29.0130783866971,28.8952629808471,29.1860236170924,29.2564807447603,29.08089071954
"sp|O14777|NDC80_HUMAN",7,8,8,8,8,11,0.418802458303079,0.563555166970213,26.4604852307046,26.3846362518709,26.6955273098009,26.3857158435099,26.6747448698926,26.9852396281401
"sp|O14787|TNPO2_HUMAN",6,4,4,7,5,7,0.433797961288655,0.576117651224889,26.2316071564035,25.8651301588798,24.9476034403351,26.6211202681538,25.5040920799866,26.0061734149237
"sp|O14802|RPC1_HUMAN",3,6,5,6,5,3,0.721278499492598,0.806076566450328,24.2659827360045,25.2814177083584,24.6423610146198,25.3525640315587,25.0043039176585,24.2602207028051
"sp|O14818|PSA7_HUMAN;sp|Q8TAA3|PSMA8_HUMAN",10,9,10,10,10,10,0.275067181333809,0.427708847698966,30.3153240708475,30.4649048434041,30.3920880351393,30.6918276962405,30.394043195311,30.5548124204835
"sp|O14828|SCAM3_HUMAN",5,5,5,6,5,5,0.21546856269951,0.366518924360674,26.8956171529038,26.8900875548744,27.0068511954864,27.3331474479407,27.0147653358486,27.0205890522769
"sp|O14841|OPLA_HUMAN",6,6,6,6,6,7,0.00662449252827306,0.0335760067356246,25.7770999931598,25.6461803801006,25.6680349261009,26.4484478431159,26.2310205033072,26.1052467338314
"sp|O14880|MGST3_HUMAN",3,3,3,3,3,3,0.0653903030241002,0.172607790694626,25.8040634769844,25.6861634709143,25.8404448017893,26.22759133034,26.033421955728,25.9479207146385
"sp|O14893|GEMI2_HUMAN",1,1,2,1,2,2,0.490451426804374,0.62469908012674,22.7861931054173,23.2639102120448,23.868353052572,22.5748773207074,24.2054162929868,24.3641644981338
"sp|O14908|GIPC1_HUMAN",1,2,2,0,1,1,0.769460831369477,0.840694459318261,23.609949009975,23.536639345316,24.445680609707,NA,22.97599866841,24.4180901449784
"sp|Q5SRD1|TI23B_HUMAN;sp|O14925|TIM23_HUMAN",2,2,2,2,2,2,0.813915620931891,0.874020159093015,25.7623996349516,25.5164024812462,25.6225122060586,25.9749151262219,25.3275592721168,25.7447327965247
"sp|O14929|HAT1_HUMAN",6,6,6,6,6,6,0.0597946514043986,0.162129115850106,28.5891640543082,28.4392337670381,28.559948823736,28.8907302624192,28.7199726766597,28.7920586011911
"sp|P19105|ML12A_HUMAN;sp|O14950|ML12B_HUMAN;sp|P24844|MYL9_HUMAN",8,9,9,9,9,9,0.272736210609413,0.425611346227273,28.5676700384542,28.6116418050035,28.6785762977195,28.5824714001718,28.8402904151422,28.9321412805407
"sp|O14964|HGS_HUMAN",4,4,2,4,3,2,0.563342510783189,0.685210731313583,26.2050216245673,26.0682476993167,25.3531543394005,26.0283562815001,25.1904300411419,25.8162064679361
"sp|O14965|AURKA_HUMAN",5,5,4,7,5,6,0.070186451484688,0.181349022715064,25.0708615817356,24.4933539514229,23.9776144582325,26.0357995232741,24.8265151109721,25.3917158380362
"sp|O14972|VP26C_HUMAN",1,1,1,1,2,1,0.044537842018512,0.13449437336369,22.1409347586772,21.1943966988953,21.5241659645314,22.5336957454304,23.6232269164347,22.1487238779322
"sp|O14974|MYPT1_HUMAN",7,11,8,9,8,9,0.352166393830285,0.501073092677569,26.588725549934,27.1658566799876,26.9699567643568,26.9989627550937,27.198505058309,27.0764723392962
"sp|O14976|GAK_HUMAN",2,3,3,1,2,4,0.0121868225585123,0.0536439774962985,22.8721805976672,23.8417808566152,23.9069926688038,24.7363180755812,24.4370402803845,24.8972292475973
"sp|O14979|HNRDL_HUMAN",7,7,7,7,7,7,0.0548875592779274,0.153158546334639,29.861585782816,29.8930075617492,29.9108766370998,30.236677846078,30.1031295892273,30.1076561467024
"sp|O14980|XPO1_HUMAN",29,31,32,28,29,32,0.0956800132521596,0.221665502489356,30.4824987623464,30.4832377250521,30.8011440953064,30.7327836136122,30.975974392693,30.9511577241394
"sp|O15027|SC16A_HUMAN",10,8,9,11,9,7,0.565340454816352,0.68644469737393,26.5531901348561,25.7352948185498,26.1991211112889,26.5142281323688,26.4558299782955,25.995825001271
"sp|O15042|SR140_HUMAN",10,10,9,10,11,12,0.0611649397077239,0.164294609902111,27.9870518428817,27.9018809714032,27.8528481204383,28.2191738431827,28.1513511626629,28.1299046771806
"sp|O15067|PUR4_HUMAN",25,26,26,24,25,27,0.0920900571977887,0.217175478442521,29.3304371258069,29.4921035827381,29.3518597470503,29.7112287137602,29.5607564529856,29.6054196494513
"sp|O15084|ANR28_HUMAN;sp|Q8N8A2|ANR44_HUMAN",4,3,4,6,6,7,0.00354253163586566,0.0205323956973186,25.4372392511923,24.9359774318745,25.483223706088,26.249829509752,26.0501711364887,26.4440794528096
"sp|O15116|LSM1_HUMAN",3,3,3,3,3,3,0.120598164164003,0.255858719107825,26.204101727451,25.0293433381852,25.6601714340325,26.5086374337886,25.9853947761131,26.1895112841748
"sp|O15126|SCAM1_HUMAN",2,1,2,2,1,1,0.910167791429707,0.944579402915367,23.3381806839913,22.146210233701,23.5045316211573,23.9526858266487,22.6292467941329,22.2029849857265
"sp|O15127|SCAM2_HUMAN",2,1,2,0,2,2,0.0259139611251384,0.0920413555494916,24.9200740271092,24.8571572509322,25.1293961605867,NA,25.5457084091021,25.3982177066175
"sp|O15143|ARC1B_HUMAN;sp|Q92747|ARC1A_HUMAN",6,5,5,5,5,4,0.409847615552576,0.554973001098344,27.3748262777631,26.4618321881668,27.2764089514397,27.2906241352125,27.5337770244256,27.0537401783543
"sp|O15144|ARPC2_HUMAN",4,4,3,5,3,3,0.0679908078204006,0.177080536785969,25.7679990040498,25.9960059657697,25.880539471907,26.7149490163801,26.2060653239255,26.0726607253462
"sp|O15145|ARPC3_HUMAN",3,3,3,2,3,3,0.224039463400932,0.376360818484974,26.4440256398059,25.0194008361344,25.187109704841,24.5563445726062,25.1066127564007,25.2407865374741
"sp|O15160|RPAC1_HUMAN",4,5,5,5,5,5,0.0405139645289758,0.126567283048961,27.1276365909293,27.2407278324853,27.3758546412048,27.5560483080634,27.5359148786685,27.5889694312156
"sp|O15164|TIF1A_HUMAN",6,6,4,7,6,6,0.121411339283595,0.257248830763072,25.1093227453403,25.1985342031927,24.3552573523411,25.8203602832,24.9451550113221,25.7520440089278
"sp|O15173|PGRC2_HUMAN",2,2,2,2,2,2,0.839611572766049,0.893756458504339,26.2267237108701,26.2066774976193,26.2666430294173,26.0330221977858,26.4029917182516,26.3536170391772
"sp|O15212|PFD6_HUMAN",5,5,5,5,5,5,0.104611239386292,0.232967418250421,28.3904104357206,28.6563627717177,28.6916807571587,28.7815621416558,28.8242355399569,28.8937445925382
"sp|O15213|WDR46_HUMAN",4,2,5,3,3,2,0.279052599009446,0.431062598406625,23.8508146299919,22.8521758244909,25.3212647175119,24.5961479514836,24.8999479572745,24.7266791382901
"sp|O15226|NKRF_HUMAN",9,11,10,12,12,12,0.0378436564773724,0.120891641127367,27.1598328508011,27.38817834803,26.9956903177837,27.4825750902977,27.6373837684889,27.5865658291476
